classification;category;sub_category;product_name;product_format;product_price;product_unit
Panadería y pastelería;Harina y preparado repostería;Harina;Harina de arroz Hacendado; Paquete 500 g;1,25 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Harina;Preparado panificación y repostería Hacendado; Paquete 1 kg;3,00 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Harina;Harina de garbanzo Hacendado; Paquete 500 g;2,00 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Levadura fresca Levital; Paquete 50 g;0,45 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Chocolate negro fundir Hacendado; Tableta 200 g;1,15 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Impulsor gasificante en polvo Royal uso alimentario; Caja 5 sobres (80 g);2,25 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Impulsor gasificante Hacendado para uso alimentario; Caja 6 sobres (90 g);0,70 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Gelatina neutra en láminas Hacendado; Paquete 12 láminas (20 g);1,00 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo cuajada azucarada Royal sabor lácteo; Caja 4 sobres (48 g);1,45 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo flan Royal; Caja 186 g;1,80 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Gotas de chocolate negro para fundir Hacendado; Paquete 250 g;1,75 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo flan Hacendado; Caja 190 g;1,40 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Chocolate blanco fundir Hacendado; Tableta 200 g;1,50 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo flanes y natillas Maizena Potax; Caja 6 sobres (192 g);1,50 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Base de tarta Hacendado; Caja 380 g;2,50 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Aroma de vainilla Hacendado; Bote 150 ml;2,00 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo natillas Hacendado; Caja 89 g;1,40 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo gelatina piña Hacendado; Caja 2 sobres (170 g);1,40 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo para crepes Hacendado; Bote 200 g;2,00 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo gelatina fresa Hacendado; Caja 2 sobres (170 g);1,40 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo gelatina fresa Hacendado 0% azúcar; Caja 1 sobre (26 g);1,90 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo gelatina arándano Hacendado 0% azúcar; Caja 1 sobre (31 g);1,90 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos; Tableta 200 g;1,80 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Chocolate con leche fundir Hacendado; Tableta 200 g;1,50 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Levadura de panadería Hacendado; Paquete 10 sobres (70 g);1,50 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Levadura y preparado repostería;Preparado en polvo crema pastelera Hacendado; Caja 2 sobres (174 g);3,20 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Masas;Masa fresca hojaldre Hacendado; 2 paquetes x 260 g;2,50 €;/pack
Panadería y pastelería;Harina y preparado repostería;Masas;Masa para empanadillas y postres Buitoni; Paquete 16 obleas (160 g);1,10 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Masas;Masa fresca Hacendado hojaldre con mantequilla; 2 paquetes x 260 g;2,80 €;/pack
Panadería y pastelería;Harina y preparado repostería;Masas;Masa fresca quebrada brisa Hacendado; 2 paquetes x 230 g;2,60 €;/pack
Panadería y pastelería;Harina y preparado repostería;Masas;Masa fresca empanada Hacendado; 2 paquetes x 230 g;2,60 €;/pack
Panadería y pastelería;Harina y preparado repostería;Masas;Masa de hojaldre sin gluten Hacendado; Paquete 280 g;2,80 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Masas;Masa filo Bella; Paquete 250 g;2,00 €;/ud.
Panadería y pastelería;Harina y preparado repostería;Masas;Masa pizza fresca familiar Hacendado; Paquete 400 g;1,80 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;3 Barras de pan; 3 ud. (750 g);1,15 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Barra de pan; 1 ud. (250 g);0,48 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Barra de pan rústica; 1 ud. (250 g);0,70 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Baguette masa madre; 1 ud. (250 g);0,55 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Barra de pan campesina masa madre; 1 ud. (250 g);0,70 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;2 Baguettes para hornear; Paquete 2 ud. (300 g);1,10 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Baguette sin gluten; Paquete 175 g;1,95 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Pan de trigo espelta 100%; 1 ud. (290 g);1,50 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Pan de nueces 8,5%; 1 ud. (350 g);1,80 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Pan campeón del mundo; 1 ud. (750 g);2,10 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Pan integral trigo 100%; 1 ud. (350 g);1,63 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Pan de payés; 1 ud. (400 g);1,30 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Hogaza de centeno 50%; 1 ud. (500 g);1,80 €;/ud.
Panadería y pastelería;Pan de horno;Barra de pan;Barra pan de pueblo; 1 ud. (800 g);1,50 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;5 Bocadillos; 5 ud. x 140 g;1,15 €;/pack
Panadería y pastelería;Pan de horno;Pan de bocadillo;Panecillo de queso 18%; 1 ud. (85 g);0,45 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;Chapata de cristal; 1 ud. (71 g);0,35 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;Pan mini semillas; 1 ud. (90 g);0,35 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;5 Barras de pan 51% integral; 5 ud. x 125 g;1,30 €;/pack
Panadería y pastelería;Pan de horno;Pan de bocadillo;Panecillo harina integral 50% de trigo sin sal añadida; 1 ud. (80 g);0,35 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;6 Panes de leche 3%; 6 ud. x 80 g;1,60 €;/pack
Panadería y pastelería;Pan de horno;Pan de bocadillo;Pulguita; 1 ud. (40 g);0,17 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;Panecillo de trigo integral 30%; 1 ud. (70 g);0,35 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;6 Panes de centeno 51%; 6 ud. x 78 g;1,55 €;/pack
Panadería y pastelería;Pan de horno;Pan de bocadillo;11 Panecillos; 11 ud. x 45 g;1,10 €;/pack
Panadería y pastelería;Pan de horno;Pan de bocadillo;Pan Viena; 1 ud. (80 g);0,30 €;/ud.
Panadería y pastelería;Pan de horno;Pan de bocadillo;6 Panecillos integrales 100%; 6 ud. x 45 g;1,05 €;/pack
Panadería y pastelería;Pan de horno;Pan de bocadillo;4 Panes de cristal redondos cortados; 4 ud. x 60 g;2,15 €;/pack
Panadería y pastelería;Pan de horno;Pan de bocadillo;Panecillo sin sal añadida; 1 ud. (85 g);0,40 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Pan de payés rebanado; Paquete 400 g;1,44 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Pan campeón del mundo rebanado; 1 ud. (750 g);2,10 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Pan integral trigo 100% rebanado; 1 ud. (350 g);1,63 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Pan de trigo espelta 100% rebanado; 1 ud. (290 g);1,50 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Pan de nueces 8,5% rebanado; 1 ud. (350 g);1,80 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;3 Barras de pan rebanadas; 3 ud. (750 g);1,15 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Barra de pan rebanada; 1 ud. (250 g);0,48 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Barra de pan rústica rebanada; 1 ud. (250 g);0,70 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Barra de pan campesina masa madre rebanada; 1 ud. (250 g);0,70 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Hogaza de centeno 50% rebanado; 1 ud. (500 g);1,80 €;/ud.
Panadería y pastelería;Pan de horno;Pan rebanado;Barra pan de pueblo rebanada; 1 ud. (800 g);1,50 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde blanco sin corteza Hacendado; Paquete 16 rebanadas (450 g);1,25 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde blanco familiar Hacendado; Paquete 26 rebanadas (820 g);1,25 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde blanco Hacendado; Paquete 16 rebanadas (460 g);0,85 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde 100% integral familiar Hacendado; Paquete 26 rebanadas (820 g);1,25 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde 100% integral Hacendado; Paquete 16 rebanadas (460 g);0,95 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde 100% integral sin corteza Hacendado 0% azúcares añadidos; Paquete 16 rebanadas (450 g);1,35 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde blanco natural rústico Hacendado 0% azúcares añadidos; Paquete 14 rebanadas (550 g);1,60 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde 100% integral Hacendado 0% azúcares añadidos; Paquete 16 rebanadas (460 g);1,25 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde blanco rebanada gruesa Hacendado; Paquete 16 rebanadas (820 g);1,80 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde cereales sin gluten Hacendado; Paquete 14 rebanadas (470 g);2,95 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de molde;Pan de molde sin gluten blanco Hacendado; Paquete 14 rebanadas (500 g);2,95 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan redondo 5 semillas; Paquete 500 g;1,75 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Barra de pan tradicional; Paquete 700 g;1,35 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Barra de pan multifibras; Paquete 600 g;1,40 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan de molde espelta 100% integral Hacendado; Paquete 10 rebanadas (400 g);1,40 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan de molde con 35% avena Hacendado 0% azúcares añadidos con harina 100% integral; Paquete 12 rebanadas (460 g);1,55 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan de molde semillas y pipas de calabaza Hacendado; Paquete 14 rebanadas (580 g);1,75 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan de molde con 55% centeno Hacendado; Paquete 16 rebanadas (720 g);1,55 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan de molde 12 cereales y semillas Hacendado; Paquete 16 rebanadas (680 g);1,70 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Hogaza sin gluten; Paquete 300 g;2,94 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan Brioche Hacendado; Paquete 400 g;2,35 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan de croissant Hacendado; Paquete 380 g;2,25 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan Bagel Hacendado; Paquete 4 ud. (300 g);1,50 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Otros panes;Pan redondo sin gluten Hacendado; Paquete 2 ud. (160 g);1,85 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Tortillas de trigo Hacendado; Paquete 10 ud. (360 g);1,30 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Pan hot dog Hacendado; Paquete 6 ud. (330 g);0,95 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Pan maxi hamburguesa Hacendado; Paquete 4 ud. (300 g);0,90 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Tortillas de trigo integrales Hacendado; Paquete 10 ud. (360 g);1,75 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Pan de hamburguesa Brioche Hacendado; Paquete 2 ud. (150 g);1,05 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Maxi tortillas de trigo Hacendado; Paquete 6 ud. (360 g);1,60 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Pan de Pita Original precocido; 2 paquetes x 200 g;1,65 €;/pack
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Pan de hamburguesa Hacendado sin sésamo; Paquete 4 ud. (220 g);1,00 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Mini tortillas de trigo Hacendado; 2 paquetes x 150 g;1,75 €;/pack
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Piadinas pan estilo italiano Hacendado; Paquete 4 ud. (320 g);2,20 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Pan Mini bocados Hacendado; Paquete 8 ud. (165 g);1,25 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Tortillas de maíz sin gluten Old El Paso; Paquete 10 ud. (208 g);2,20 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Pan de hamburguesa Hacendado Rústico 100% integral; Paquete 4 ud. (330 g);1,25 €;/ud.
Panadería y pastelería;Pan de molde y otras especialidades;Pan de hamburguesa y wrap;Tortillas de avena 51% Hacendado; Paquete 6 ud. (360 g);2,00 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado classic Hacendado; Paquete 6 packs (550 g);1,80 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado cereales y semillas Hacendado; Paquete 6 packs (550 g);2,35 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado pasas Hacendado; Paquete 120 g;1,20 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado 100% espelta integral Hacendado; Paquete 250 g;1,65 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Panecillo tostado classic Hacendado; Paquete 300 g;1,05 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Mini tostadas de trigo Minigrill extra finas; Caja 100 g;1,40 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado 100% integral; Paquete 6 packs (550 g);1,90 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Mini biscotes de trigo Minigrill; Caja 60 ud. (120 g);0,80 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Panecillos tostados cereales y semillas Hacendado; Paquete 250 g;1,25 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Panecillo tostado 100% integral de trigo Hacendado; Paquete 300 g;1,10 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado 100% integral bajo en sal y en azúcares Hacendado; Paquete 6 packs (540 g);2,30 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado vitalité Wasa; Paquete 280 g;2,60 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado con tomate Hacendado; Paquete 170 g;1,25 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Pan tostado con ajo y perejil Hacendado; Paquete 170 g;1,25 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan tostado;Mini biscotes 100% integral Hacendado de trigo con sésamo; Paquete 180 g;1,20 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan rallado;Pan rallado con ajo y perejil Hacendado; Paquete 500 g;1,05 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan rallado;Pan rallado crujiente Hacendado; Paquete 400 g;1,85 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan rallado;Pan rallado sin gluten Hacendado; Paquete 350 g;2,15 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan rallado;Pan rallado casero Hacendado; Paquete 500 g;1,05 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Pan rallado;Pan rallado Hacendado; Paquete 750 g;0,90 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Crackers integrales de espelta Bachman; Caja 4 paquetes (240 g);1,70 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Pan de fibra y sésamo Hacendado; Paquete 26 ud. (250 g);1,25 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Crakers tuc saladas Lu; Paquete 2 bolsitas (200 g);2,25 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Galletas saladas salpicks Galbusera; Paquete 16 bolsitas (400 g);1,90 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Crackers 30% integral Galbusera; Paquete 14 bolsitas (500 g);1,95 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Crackers con sal Galbusera; Paquete 14 bolsitas (500 g);1,95 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Crackers sin gluten Hacendado con romero; Paquete 6 bolsitas (200 g);1,80 €;/ud.
Panadería y pastelería;Pan tostado y rallado;Crakers y tartaletas;Tostadas sin gluten Hacendado; Caja 18 ud. (100 g);1,45 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Picos saladitos Hacendado; Paquete 250 g;1,30 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Picos 100% integrales Hacendado; Paquete 250 g;0,85 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Picos Hacendado; Paquete 250 g;0,85 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Regañá Hacendado; Paquete 250 g;1,10 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Piquitos bajos en sal Hacendado; Paquete 250 g;1,40 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Grissini palitos de pan con sésamo Hacendado; 2 paquetes x 100 g;1,60 €;/pack
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Grissini palitos de pan Hacendado; Caja 4 ud. (250 g);1,75 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Picos sin gluten Hacendado; Paquete 100 g;1,50 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Piquitos San Roque; Paquete 142 g;1,00 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picos;Picos camperos de Jerez Hacendado; Paquete 250 g;1,05 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Rosquilletas;Palitos de pan con pipas Anitin; 2 paquetes x 83 g;1,35 €;/pack
Panadería y pastelería;Picos, rosquilletas y picatostes;Rosquilletas;Palitos con frutos secos Hacendado; 2 paquetes x 65 g;1,15 €;/pack
Panadería y pastelería;Picos, rosquilletas y picatostes;Rosquilletas;Palitos de pan 100% trigo espelta integral Anitin; 2 paquetes x 75 g;1,35 €;/pack
Panadería y pastelería;Picos, rosquilletas y picatostes;Rosquilletas;Palitos de pan con chocolate Anitin; 2 paquetes x 86 g;1,35 €;/pack
Panadería y pastelería;Picos, rosquilletas y picatostes;Rosquilletas;Palitos de pan con queso Anitin; 2 paquetes x 71 g;1,35 €;/pack
Panadería y pastelería;Picos, rosquilletas y picatostes;Rosquilletas;Panes especiales con tomate y orégano Hacendado; Paquete 80 g;0,95 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Rosquilletas;Panes especiales pipas calabaza Hacendado; Paquete 80 g;0,95 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picatostes;Picatostes fritos Hacendado; Paquete 100 g;0,85 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picatostes;Picatostes fritos con ajo Hacendado; Paquete 100 g;0,85 €;/ud.
Panadería y pastelería;Picos, rosquilletas y picatostes;Picatostes;Picatostes tostados Hacendado; Paquete 100 g;0,70 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta carrot cake Hacendado congelada; 10 raciones (750 g);11,00 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta red velvet Hacendado congelada; 10 raciones (700 g);9,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta dúo sabores Hacendado congelada; 12 raciones (1,09 kg);11,00 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta Ferrer bombón crujiente Hacendado congelada; 8 raciones (710 g);9,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta tres chocolates Hacendado congelada; 8 raciones (880 g);8,90 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Mousse de queso Hacendado congelado; 6 raciones (520 g);7,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta de tiramisú Hacendado congelada; 6 raciones (500 g);9,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta de la abuela Hacendado congelada; 10 raciones (825 g);8,30 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta San Marcos Hacendado congelada; 24 raciones (1,65 kg);12,00 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta selva negra Hacendado congelada; 30 raciones (1,9 kg);13,90 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Mousse de limón Hacendado congelado; 9 raciones (805 g);11,00 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Trenza hojaldre de mantequilla Hacendado congelada; Bandeja 430 g;7,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta Reina Hacendado congelada; 8 raciones (670 g);9,00 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas;Tarta crema avellana blanca Hacendado congelada; 10 raciones (880 g);9,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas infantiles;Tarta infantil Paw Patrol Hacendado congelada; 8 raciones (635 g);8,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas infantiles;Tarta infantil Barbie Hacendado congelada; 20 raciones (1,4 kg);13,80 €;/ud.
Panadería y pastelería;Tartas y pasteles;Tartas infantiles;Tarta infantil Justice League Hacendado congelada; 20 raciones (1,4 kg);13,80 €;/ud.
Panadería y pastelería;Tartas y pasteles;Pastelería;Roscón de Reyes relleno de preparado a base de nata congelado; Caja 800 g;8,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Pastelería;Roscón de Reyes relleno de preparado a base de nata y cacao congelado; Caja 800 g;8,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Pastelería;Roscón de Reyes sin relleno congelado; Caja 400 g;5,50 €;/ud.
Panadería y pastelería;Tartas y pasteles;Pastelería;Roscón de Reyes relleno con crema congelado; Caja 800 g;8,50 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 0 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 1 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 2 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 3 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 4 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 5 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 6 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 7 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 8 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Vela de cumpleaños 9 Hacendado; Paquete 1 ud.;0,75 €;/ud.
Panadería y pastelería;Velas y decoración;Velas;Velas de cumpleaños Hacendado; Paquete 20 velas;0,90 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Almendra molida Hacendado; Paquete 125 g;2,07 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Coco rallado Hacendado; Paquete 125 g;1,10 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Caramelo líquido Hacendado; Bote 300 g;1,75 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Fideos de chocolate Hacendado; Paquete 100 g;1,45 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Azúcar vainillado Hacendado; Paquete 120 g;0,70 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Almendra cubitos Hacendado; Paquete 125 g;2,07 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Almendra laminada Hacendado; Paquete 125 g;2,07 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa; Paquete 200 g;2,75 €;/ud.
Panadería y pastelería;Velas y decoración;Decoración;Sirope de chocolate Hacendado; Bote 300 g;2,20 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Tortilla de patata con calabacín Listo para Comer; 1,3 kg;8,00 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Media tortilla de patata con calabacín Listo para Comer; 650 g aprox.;4,50 €;/ud.
Pizzas y platos preparados;Listo para Comer;Platos calientes;Pincho tortilla de patata con calabacín Listo para Comer; 215 g aprox.;2,00 €;/ud.
